00	iodargírios
abaixante	abaixantes
abaixar	abaixa
abaixar	abaixá
abaixar	abaixada
abaixar	abaixadas
abaixar	abaixado
abaixar	abaixados
abaixar	abaixai
abaixar	abaixais
abaixar	abaixam
abaixar	abaixamo
abaixar	abaixámo
abaixar	abaixamos
abaixar	abaixámos
abaixar	abaixando
abaixar	abaixara
abaixar	abaixará
abaixar	abaixaram
abaixar	abaixáramo
abaixar	abaixáramos
abaixar	abaixarão
abaixar	abaixaras
abaixar	abaixarás
abaixar	abaixarde
abaixar	abaixardes
abaixar	abaixare
abaixar	abaixarei
abaixar	abaixárei
abaixar	abaixareis
abaixar	abaixáreis
abaixar	abaixarem
abaixar	abaixaremos
abaixar	abaixares
abaixar	abaixaria
abaixar	abaixariam
abaixar	abaixaríamos
abaixar	abaixarias
abaixar	abaixaríeis
abaixar	abaixarmo
abaixar	abaixarmos
abaixar	abaixas
abaixar	abaixasse
abaixar	abaixásseis
abaixar	abaixassem
abaixar	abaixássemos
abaixar	abaixasses
abaixar	abaixaste
abaixar	abaixastes
abaixar	abaixava
abaixar	abaixavam
abaixar	abaixávamo
abaixar	abaixávamos
abaixar	abaixavas
abaixar	abaixávei
abaixar	abaixáveis
abaixar	abaixe
abaixar	abaixei
abaixar	abaixeis
abaixar	abaixem
abaixar	abaixemo
abaixar	abaixemos
abaixar	abaixes
abaixar	abaixo
abaixar	abaixou
abajeru	abajerus
abajoujado	abajoujada
abajoujado	abajoujadas
abajoujado	abajoujadíssima
abajoujado	abajoujadíssimas
abajoujado	abajoujadíssimo
abajoujado	abajoujadíssimos
abajoujado	abajoujados
abajoujamento	abajoujamentos
abajoujar	abajouja
abajoujar	abajoujá
abajoujar	abajoujada
abajoujar	abajoujadas
abajoujar	abajoujado
abajoujar	abajoujados
abajoujar	abajoujai
abajoujar	abajoujais
abajoujar	abajoujam
abajoujar	abajoujamo
abajoujar	abajoujámo
abajoujar	abajoujamos
abajoujar	abajoujámos
abajoujar	abajoujando
abajoujar	abajoujara
abajoujar	abajoujará
abajoujar	abajoujaram
abajoujar	abajoujáramo
abajoujar	abajoujáramos
abajoujar	abajoujarão
abajoujar	abajoujaras
abajoujar	abajoujarás
abajoujar	abajoujarde
abajoujar	abajoujardes
abajoujar	abajoujare
abajoujar	abajoujarei
abajoujar	abajoujárei
abajoujar	abajoujareis
abajoujar	abajoujáreis
abajoujar	abajoujarem
abajoujar	abajoujaremos
abajoujar	abajoujares
abajoujar	abajoujaria
abajoujar	abajoujariam
abajoujar	abajoujaríamos
abajoujar	abajoujarias
abajoujar	abajoujaríeis
abajoujar	abajoujarmo
abajoujar	abajoujarmos
abajoujar	abajoujas
abajoujar	abajoujasse
abajoujar	abajoujásseis
abajoujar	abajoujassem
abajoujar	abajoujássemos
abajoujar	abajoujasses
abajoujar	abajoujaste
abajoujar	abajoujastes
abajoujar	abajoujava
abajoujar	abajoujavam
abajoujar	abajoujávamo
abajoujar	abajoujávamos
abajoujar	abajoujavas
abajoujar	abajoujávei
abajoujar	abajoujáveis
abajoujar	abajouje
abajoujar	abajoujei
abajoujar	abajoujeis
abajoujar	abajoujem
abajoujar	abajoujemo
abajoujar	abajoujemos
abajoujar	abajoujes
abajoujar	abajoujo
abajoujar	abajoujou
abaju	abajus
abajur	abajures
abalada	abaladas
abaladela	abaladelas
abaladiço	abaladiça
abaladiço	abaladiças
abaladiço	abaladiços
abalado	abalada
abalado	abaladas
abalado	abaladazinha
abalado	abaladazinhas
abalado	abaladazita
abalado	abaladazitas
abalado	abaladinha
abalado	abaladinhas
abalado	abaladinho
abalado	abaladinhos
abalado	abaladíssima
abalado	abaladíssimas
abalado	abaladíssimo
abalado	abaladíssimos
abalado	abaladita
abalado	abaladitas
abalado	abaladito
abalado	abaladitos
abalado	abalados
abalado	abaladozinho
abalado	abaladozinhos
abalado	abaladozito
abalado	abaladozitos
abalador	abaladora
abalador	abaladoras
abalador	abaladores
abaladura	abaladuras
abalaiado	abalaiada
abalaiado	abalaiadas
abalaiado	abalaiados
abalamento	abalamentos
abalançado	abalançada
abalançado	abalançadas
abalançado	abalançadíssima
abalançado	abalançadíssimas
abalançado	abalançadíssimo
abalançado	abalançadíssimos
abalançado	abalançados
abalançamento	abalançamentos
abalançar	abalança
abalançar	abalançá
abalançar	abalançada
abalançar	abalançadas
abalançar	abalançado
abalançar	abalançados
abalançar	abalançai
abalançar	abalançais
abalançar	abalançam
abalançar	abalançamo
abalançar	abalançámo
abalançar	abalançamos
abalançar	abalançámos
abalançar	abalançando
abalançar	abalançara
abalançar	abalançará
abalançar	abalançaram
abalançar	abalançáramo
abalançar	abalançáramos
abalançar	abalançarão
abalançar	abalançaras
abalançar	abalançarás
abalançar	abalançarde
abalançar	abalançardes
abalançar	abalançare
abalançar	abalançarei
abalançar	abalançárei
abalançar	abalançareis
abalançar	abalançáreis
abalançar	abalançarem
abalançar	abalançaremos
abalançar	abalançares
abalançar	abalançaria
abalançar	abalançariam
abalançar	abalançaríamos
abalançar	abalançarias
abalançar	abalançaríeis
abalançar	abalançarmo
abalançar	abalançarmos
abalançar	abalanças
abalançar	abalançasse
abalançar	abalançásseis
abalançar	abalançassem
abalançar	abalançássemos
abalançar	abalançasses
abalançar	abalançaste
abalançar	abalançastes
abalançar	abalançava
abalançar	abalançavam
abalançar	abalançávamo
abalançar	abalançávamos
abalançar	abalançavas
abalançar	abalançávei
abalançar	abalançáveis
abalançar	abalance
abalançar	abalancei
abalançar	abalanceis
abalançar	abalancem
abalançar	abalancemo
abalançar	abalancemos
abalançar	abalances
abalançar	abalanço
abalançar	abalançou
abalar	abala
abalar	abalá
abalar	abalada
abalar	abaladas
abalar	abalado
abalar	abalados
abalar	abalai
abalar	abalais
abalar	abalam
abalar	abalamo
abalar	abalámo
abalar	abalamos
abalar	abalámos
abalar	abalando
abalar	abalara
abalar	abalará
abalar	abalaram
abalar	abaláramo
abalar	abaláramos
abalar	abalarão
abalar	abalaras
abalar	abalarás
abalar	abalarde
abalar	abalardes
abalar	abalare
abalar	abalarei
abalar	abalárei
abalar	abalareis
abalar	abaláreis
abalar	abalarem
abalar	abalaremos
abalar	abalares
abalar	abalaria
abalar	abalariam
abalar	abalaríamos
abalar	abalarias
abalar	abalaríeis
abalar	abalarmo
abalar	abalarmos
abalar	abalas
abalar	abalasse
abalar	abalásseis
abalar	abalassem
abalar	abalássemos
abalar	abalasses
abalar	abalaste
abalar	abalastes
abalar	abalava
abalar	abalavam
abalar	abalávamo
abalar	abalávamos
abalar	abalavas
abalar	abalávei
abalar	abaláveis
abalar	abale
abalar	abalei
abalar	abaleis
abalar	abalem
abalar	abalemo
abalar	abalemos
abalar	abales
abalar	abalo
abalar	abalou
abalaustramento	abalaustramentos
abalaustrar	abalaustra
abalaustrar	abalaustrá
abalaustrar	abalaustrada
abalaustrar	abalaustradas
abalaustrar	abalaustrado
abalaustrar	abalaustrados
abalaustrar	abalaustrai
abalaustrar	abalaustrais
abalaustrar	abalaustram
abalaustrar	abalaustramo
abalaustrar	abalaustrámo
abalaustrar	abalaustramos
abalaustrar	abalaustrámos
abalaustrar	abalaustrando
abalaustrar	abalaustrara
abalaustrar	abalaustrará
abalaustrar	abalaustraram
abalaustrar	abalaustráramo
abalaustrar	abalaustráramos
abalaustrar	abalaustrarão
abalaustrar	abalaustraras
abalaustrar	abalaustrarás
abalaustrar	abalaustrarde
abalaustrar	abalaustrardes
abalaustrar	abalaustrare
abalaustrar	abalaustrarei
abalaustrar	abalaustrárei
abalaustrar	abalaustrareis
abalaustrar	abalaustráreis
abalaustrar	abalaustrarem
abalaustrar	abalaustraremos
abalaustrar	abalaustrares
abalaustrar	abalaustraria
abalaustrar	abalaustrariam
abalaustrar	abalaustraríamos
abalaustrar	abalaustrarias
abalaustrar	abalaustraríeis
abalaustrar	abalaustrarmo
abalaustrar	abalaustrarmos
abalaustrar	abalaustras
abalaustrar	abalaustrasse
abalaustrar	abalaustrásseis
abalaustrar	abalaustrassem
abalaustrar	abalaustrássemos
abalaustrar	abalaustrasses
abalaustrar	abalaustraste
abalaustrar	abalaustrastes
abalaustrar	abalaustrava
abalaustrar	abalaustravam
abalaustrar	abalaustrávamo
abalaustrar	abalaustrávamos
abalaustrar	abalaustravas
abalaustrar	abalaustrávei
abalaustrar	abalaustráveis
abalaustrar	abalaustre
abalaustrar	abalaustrei
abalaustrar	abalaustreis
abalaustrar	abalaustrem
abalaustrar	abalaustremo
abalaustrar	abalaustremos
abalaustrar	abalaustres
abalaustrar	abalaustro
abalaustrar	abalaustrou
abalaustrável	abalaustráveis
abalável	abaláveis
abalienação	abalienações
abalienado	abalienada
abalienado	abalienadas
abalienado	abalienados
abalienar	abaliena
abalienar	abaliená
abalienar	abalienada
abalienar	abalienadas
abalienar	abalienado
abalienar	abalienados
abalienar	abalienai
abalienar	abalienais
abalienar	abalienam
abalienar	abalienamo
abalienar	abalienámo
abalienar	abalienamos
abalienar	abalienámos
abalienar	abalienando
abalienar	abalienara
abalienar	abalienará
abalienar	abalienaram
abalienar	abalienáramo
abalienar	abalienáramos
abalienar	abalienarão
abalienar	abalienaras
abalienar	abalienarás
abalienar	abalienarde
abalienar	abalienardes
abalienar	abalienare
abalienar	abalienarei
abalienar	abalienárei
abalienar	abalienareis
abalienar	abalienáreis
abalienar	abalienarem
abalienar	abalienaremos
abalienar	abalienares
abalienar	abalienaria
abalienar	abalienariam
abalienar	abalienaríamos
abalienar	abalienarias
abalienar	abalienaríeis
abalienar	abalienarmo
abalienar	abalienarmos
abalienar	abalienas
abalienar	abalienasse
abalienar	abalienásseis
abalienar	abalienassem
abalienar	abalienássemos
abalienar	abalienasses
abalienar	abalienaste
abalienar	abalienastes
abalienar	abalienava
abalienar	abalienavam
abalienar	abalienávamo
abalienar	abalienávamos
abalienar	abalienavas
abalienar	abalienávei
abalienar	abalienáveis
abalienar	abaliene
abalienar	abalienei
abalienar	abalieneis
abalienar	abalienem
abalienar	abalienemo
abalienar	abalienemos
abalienar	abalienes
abalienar	abalieno
abalienar	abalienou
abalienável	abalienáveis
abalistar	abalista
abalistar	abalistá
abalistar	abalistada
abalistar	abalistadas
abalistar	abalistado
abalistar	abalistados
abalistar	abalistai
abalistar	abalistais
abalistar	abalistam
abalistar	abalistamo
abalistar	abalistámo
abalistar	abalistamos
abalistar	abalistámos
abalistar	abalistando
abalistar	abalistara
abalistar	abalistará
abalistar	abalistaram
abalistar	abalistáramo
abalistar	abalistáramos
abalistar	abalistarão
abalistar	abalistaras
abalistar	abalistarás
abalistar	abalistarde
abalistar	abalistardes
abalistar	abalistare
abalistar	abalistarei
abalistar	abalistárei
abalistar	abalistareis
abalistar	abalistáreis
abalistar	abalistarem
abalistar	abalistaremos
abalistar	abalistares
abalistar	abalistaria
abalistar	abalistariam
abalistar	abalistaríamos
abalistar	abalistarias
abalistar	abalistaríeis
abalistar	abalistarmo
abalistar	abalistarmos
abalistar	abalistas
abalistar	abalistasse
abalistar	abalistásseis
abalistar	abalistassem
abalistar	abalistássemos
abalistar	abalistasses
abalistar	abalistaste
abalistar	abalistastes
abalistar	abalistava
abalistar	abalistavam
abalistar	abalistávamo
abalistar	abalistávamos
abalistar	abalistavas
abalistar	abalistávei
abalistar	abalistáveis
abalistar	abaliste
abalistar	abalistei
abalistar	abalisteis
abalistar	abalistem
abalistar	abalistemo
abalistar	abalistemos
abalistar	abalistes
abalistar	abalisto
abalistar	abalistou
abalizado	abalizada
abalizado	abalizadas
abalizado	abalizados
abalizador	abalizadora
abalizador	abalizadoras
abalizador	abalizadores
abalizamento	abalizamentos
abalizar	abaliza
abalizar	abalizá
abalizar	abalizada
abalizar	abalizadas
abalizar	abalizado
abalizar	abalizados
abalizar	abalizai
abalizar	abalizais
abalizar	abalizam
abalizar	abalizamo
abalizar	abalizámo
abalizar	abalizamos
abalizar	abalizámos
abalizar	abalizando
abalizar	abalizara
abalizar	abalizará
abalizar	abalizaram
abalizar	abalizáramo
abalizar	abalizáramos
abalizar	abalizarão
abalizar	abalizaras
abalizar	abalizarás
abalizar	abalizarde
abalizar	abalizardes
abalizar	abalizare
abalizar	abalizarei
abalizar	abalizárei
abalizar	abalizareis
abalizar	abalizáreis
abalizar	abalizarem
abalizar	abalizaremos
abalizar	abalizares
abalizar	abalizaria
abalizar	abalizariam
abalizar	abalizaríamos
abalizar	abalizarias
abalizar	abalizaríeis
abalizar	abalizarmo
abalizar	abalizarmos
abalizar	abalizas
abalizar	abalizasse
abalizar	abalizásseis
abalizar	abalizassem
abalizar	abalizássemos
abalizar	abalizasses
abalizar	abalizaste
abalizar	abalizastes
abalizar	abalizava
abalizar	abalizavam
abalizar	abalizávamo
abalizar	abalizávamos
abalizar	abalizavas
abalizar	abalizávei
abalizar	abalizáveis
abalizar	abalize
abalizar	abalizei
abalizar	abalizeis
abalizar	abalizem
abalizar	abalizemo
abalizar	abalizemos
abalizar	abalizes
abalizar	abalizo
abalizar	abalizou
abalizável	abalizáveis
abalo	abalos
abaloar	abaloa
abaloar	abaloá
abaloar	abaloada
abaloar	abaloadas
abaloar	abaloado
abaloar	abaloados
abaloar	abaloai
abaloar	abaloais
abaloar	abaloam
abaloar	abaloamo
abaloar	abaloámo
abaloar	abaloamos
abaloar	abaloámos
abaloar	abaloando
abaloar	abaloara
abaloar	abaloará
abaloar	abaloaram
abaloar	abaloáramo
abaloar	abaloáramos
abaloar	abaloarão
abaloar	abaloaras
abaloar	abaloarás
abaloar	abaloarde
abaloar	abaloardes
abaloar	abaloare
abaloar	abaloarei
abaloar	abaloárei
abaloar	abaloareis
abaloar	abaloáreis
abaloar	abaloarem
abaloar	abaloaremos
abaloar	abaloares
abaloar	abaloaria
abaloar	abaloariam
abaloar	abaloaríamos
abaloar	abaloarias
abaloar	abaloaríeis
abaloar	abaloarmo
abaloar	abaloarmos
abaloar	abaloas
abaloar	abaloasse
abaloar	abaloásseis
abaloar	abaloassem
abaloar	abaloássemos
abaloar	abaloasses
abaloar	abaloaste
abaloar	abaloastes
abaloar	abaloava
abaloar	abaloavam
abaloar	abaloávamo
abaloar	abaloávamos
abaloar	abaloavas
abaloar	abaloávei
abaloar	abaloáveis
abaloar	abaloe
abaloar	abaloei
abaloar	abaloeis
abaloar	abaloem
abaloar	abaloemo
abaloar	abaloemos
abaloar	abaloes
abaloar	abaloo
abaloar	abaloou
abaloável	abaloáveis
abalofar	abalofa
abalofar	abalofá
abalofar	abalofada
abalofar	abalofadas
abalofar	abalofado
abalofar	abalofados
abalofar	abalofai
abalofar	abalofais
abalofar	abalofam
abalofar	abalofamo
abalofar	abalofámo
abalofar	abalofamos
abalofar	abalofámos
abalofar	abalofando
abalofar	abalofara
abalofar	abalofará
abalofar	abalofaram
abalofar	abalofáramo
abalofar	abalofáramos
abalofar	abalofarão
abalofar	abalofaras
abalofar	abalofarás
abalofar	abalofarde
abalofar	abalofardes
abalofar	abalofare
abalofar	abalofarei
abalofar	abalofárei
abalofar	abalofareis
abalofar	abalofáreis
abalofar	abalofarem
abalofar	abalofaremos
abalofar	abalofares
abalofar	abalofaria
abalofar	abalofariam
abalofar	abalofaríamos
abalofar	abalofarias
abalofar	abalofaríeis
abalofar	abalofarmo
abalofar	abalofarmos
abalofar	abalofas
abalofar	abalofasse
abalofar	abalofásseis
abalofar	abalofassem
abalofar	abalofássemos
abalofar	abalofasses
abalofar	abalofaste
abalofar	abalofastes
abalofar	abalofava
abalofar	abalofavam
abalofar	abalofávamo
abalofar	abalofávamos
abalofar	abalofavas
abalofar	abalofávei
abalofar	abalofáveis
abalofar	abalofe
abalofar	abalofei
abalofar	abalofeis
abalofar	abalofem
abalofar	abalofemo
abalofar	abalofemos
abalofar	abalofes
abalofar	abalofo
abalofar	abalofou
abalroa	abalroas
abalroação	abalroações
abalroado	abalroada
abalroado	abalroadas
abalroado	abalroados
abalroamento	abalroamentos
abalroar	abalroa
abalroar	abalroá
abalroar	abalroada
abalroar	abalroadas
abalroar	abalroado
abalroar	abalroados
abalroar	abalroai
abalroar	abalroais
abalroar	abalroam
abalroar	abalroamo
abalroar	abalroámo
abalroar	abalroamos
abalroar	abalroámos
abalroar	abalroando
abalroar	abalroara
abalroar	abalroará
abalroar	abalroaram
abalroar	abalroáramo
abalroar	abalroáramos
abalroar	abalroarão
abalroar	abalroaras
abalroar	abalroarás
abalroar	abalroarde
abalroar	abalroardes
abalroar	abalroare
abalroar	abalroarei
abalroar	abalroárei
abalroar	abalroareis
abalroar	abalroáreis
abalroar	abalroarem
abalroar	abalroaremos
abalroar	abalroares
abalroar	abalroaria
abalroar	abalroariam
abalroar	abalroaríamos
abalroar	abalroarias
abalroar	abalroaríeis
abalroar	abalroarmo
abalroar	abalroarmos
abalroar	abalroas
abalroar	abalroasse
abalroar	abalroásseis
abalroar	abalroassem
abalroar	abalroássemos
abalroar	abalroasses
abalroar	abalroaste
abalroar	abalroastes
abalroar	abalroava
abalroar	abalroavam
abalroar	abalroávamo
abalroar	abalroávamos
abalroar	abalroavas
abalroar	abalroávei
abalroar	abalroáveis
abalroar	abalroe
abalroar	abalroei
abalroar	abalroeis
abalroar	abalroem
abalroar	abalroemo
abalroar	abalroemos
abalroar	abalroes
abalroar	abalroo
abalroar	abalroou
abalroável	abalroáveis
abalsar	abalsa
abalsar	abalsá
abalsar	abalsada
abalsar	abalsadas
abalsar	abalsado
abalsar	abalsados
abalsar	abalsai
abalsar	abalsais
abalsar	abalsam
abalsar	abalsamo
abalsar	abalsámo
abalsar	abalsamos
abalsar	abalsámos
abalsar	abalsando
abalsar	abalsara
abalsar	abalsará
abalsar	abalsaram
abalsar	abalsáramo
abalsar	abalsáramos
abalsar	abalsarão
abalsar	abalsaras
abalsar	abalsarás
abalsar	abalsarde
abalsar	abalsardes
abalsar	abalsare
abalsar	abalsarei
abalsar	abalsárei
abalsar	abalsareis
abalsar	abalsáreis
abalsar	abalsarem
abalsar	abalsaremos
abalsar	abalsares
abalsar	abalsaria
abalsar	abalsariam
abalsar	abalsaríamos
abalsar	abalsarias
abalsar	abalsaríeis
abalsar	abalsarmo
abalsar	abalsarmos
abalsar	abalsas
abalsar	abalsasse
abalsar	abalsásseis
abalsar	abalsassem
abalsar	abalsássemos
abalsar	abalsasses
abalsar	abalsaste
abalsar	abalsastes
abalsar	abalsava
abalsar	abalsavam
abalsar	abalsávamo
abalsar	abalsávamos
abalsar	abalsavas
abalsar	abalsávei
abalsar	abalsáveis
abalsar	abalse
abalsar	abalsei
abalsar	abalseis
abalsar	abalsem
abalsar	abalsemo
abalsar	abalsemos
abalsar	abalses
abalsar	abalso
abalsar	abalsou
abalsável	abalsáveis
abalseirar	abalseira
abalseirar	abalseirá
abalseirar	abalseirada
abalseirar	abalseiradas
abalseirar	abalseirado
abalseirar	abalseirados
